,ID,Duration,Explicit,Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Preview
29,3MRQ3CSjoiV1HFil8ykM9M,277480,False,60,0.565,0.764,1,-9.43,1,0.0351,0.0139,0.00488,0.079,0.686,100.891,4,
30,5izGeTxueiFX1UPFGohY9w,363640,False,70,0.702,0.578,2,-13.415,1,0.031,0.382,5.89e-06,0.0425,0.975,111.617,4,
31,6EUumCXY2GwkIKcuVGfJyM,195933,False,4,0.704,0.77,2,-8.843,1,0.0526,0.113,0.0,0.101,0.839,131.57,4,
32,3xGUsy7FZIOibMKrQGFnRH,282560,False,31,0.536,0.959,2,-5.126,1,0.076,0.000766,0.0533,0.22,0.39,111.012,4,
33,4yqtwO7MQIIXqoiRBPHAgR,506400,False,64,0.667,0.655,2,-9.339,0,0.0367,0.0491,0.000894,0.0641,0.657,134.212,4,https://p.scdn.co/mp3-preview/de29252ad3422a46bf0b4f2ee128ef09ec543c5e?cid=28588cda247f4f599396da1ad5712d00
34,5NLuC70kZQv8q34QyQa1DP,208653,False,69,0.503,0.858,8,-6.296,1,0.0657,0.00757,0.00234,0.0803,0.419,133.615,5,
35,0X1sqQ652p1sceKM2nJlIJ,230666,False,69,0.475,0.899,9,-4.321,0,0.0637,0.00375,1.91e-05,0.14,0.603,152.445,4,
36,7h1YqA5MZrRxmkUFpukRcp,336613,False,59,0.492,0.709,2,-9.66,1,0.0359,0.0113,0.00564,0.153,0.264,125.799,4,
37,1HlGblweLq0eAwnb0NY1EQ,231280,False,60,0.457,0.794,1,-6.624,0,0.0298,0.000384,7.26e-05,0.131,0.354,90.439,4,https://p.scdn.co/mp3-preview/747bbef819e3c634cf3c360720915a4e74d6868c?cid=28588cda247f4f599396da1ad5712d00
38,1iQpStZpzBb5TOuTDKJKdj,269600,False,60,0.3,0.894,2,-7.786,0,0.109,0.0515,0.000333,0.125,0.268,118.631,4,https://p.scdn.co/mp3-preview/0300465329e0360db87444e3245f7a7cd444f7c3?cid=28588cda247f4f599396da1ad5712d00
39,39lSeqnyjZJejRuaREfyLL,220626,False,72,0.691,0.812,0,-7.772,1,0.0558,0.0433,1.16e-06,0.299,0.685,127.568,4,https://p.scdn.co/mp3-preview/5776fc355b811f08fc4143bcf039706d56bcc843?cid=28588cda247f4f599396da1ad5712d00
40,7LygtNjQ65PSdzVjUnHXQb,201026,False,66,0.472,0.946,2,-4.591,1,0.145,0.0372,0.0,0.352,0.486,177.489,4,https://p.scdn.co/mp3-preview/1052d81db15f03ad31860af371c8c434566acb70?cid=28588cda247f4f599396da1ad5712d00
41,4Jdr7BkpqkkUwl2pFR0yVj,227733,False,49,0.41,0.762,4,-10.716,1,0.0362,0.000537,0.00172,0.653,0.66,105.872,4,
42,08mG3Y1vljYA6bvDt4Wqkj,255493,False,83,0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,4,https://p.scdn.co/mp3-preview/506bc9a0485990973449b0467791e06174371284?cid=28588cda247f4f599396da1ad5712d00
43,5eU8qMd0TpaLqTGDZJaLDs,180517,False,65,0.801,0.723,10,-4.985,0,0.0689,0.0713,0.154,0.0675,0.883,109.03,4,https://p.scdn.co/mp3-preview/e749279f1682b4c8a9305671d2cccaca5c6466f0?cid=28588cda247f4f599396da1ad5712d00
44,2JS1iE5A5RHvUPH5Zl9jlF,233960,False,13,0.221,0.956,0,-4.641,1,0.0876,0.0103,0.000523,0.195,0.432,173.254,4,
45,5xQS3BaNZDrltmswg7B8YD,192960,False,6,0.65,0.732,4,-10.042,1,0.0289,0.435,0.0,0.093,0.919,109.292,4,
46,4nuUssdgKFy2QyYHHNkZQW,279440,False,66,0.543,0.944,6,-7.495,1,0.0543,0.402,0.000564,0.0373,0.735,101.174,4,
47,2HXixVqzzm9rEUIMAWzshl,246800,False,68,0.611,0.883,9,-11.225,1,0.0539,0.0846,1.2e-06,0.192,0.604,117.928,4,https://p.scdn.co/mp3-preview/8d32225893cce3ef674511fe1e0ec408bc36fcfe?cid=28588cda247f4f599396da1ad5712d00
48,03Z0v1NYSk186ajlxqHSx4,220160,False,49,0.679,0.946,9,-5.281,1,0.0638,0.00655,3.46e-05,0.0524,0.89,115.425,4,https://p.scdn.co/mp3-preview/13cc6d4828afddd19b86c97f820e3ab9b809bd87?cid=28588cda247f4f599396da1ad5712d00
49,4vnLdmUdkOworoveEzpEST,252533,False,64,0.55,0.765,7,-8.684,1,0.0287,4.82e-06,0.873,0.132,0.417,139.453,4,https://p.scdn.co/mp3-preview/44315cddb6b37df8bdb1971f6db9164d3efb873f?cid=28588cda247f4f599396da1ad5712d00
50,2sXp9Qmvc7mRaDBjBgcGGi,253886,False,19,0.813,0.46,1,-9.78,1,0.0346,0.56,0.0105,0.0724,0.729,117.387,4,
51,1Z6lKdYhwp8WYoBqGCKxlM,228066,False,62,0.574,0.93,1,-2.949,1,0.0413,0.0657,7.78e-06,0.108,0.69,92.303,4,
52,1BY1Vd2Bt6JPOhMvsIwtVv,359733,False,69,0.51,0.696,4,-10.83,1,0.0802,0.0157,0.000104,0.297,0.905,176.568,4,
53,4ReyTz0y3TGkX48wO3Llot,293653,False,69,0.358,0.893,4,-7.486,0,0.12,0.0222,0.0524,0.126,0.262,174.238,4,https://p.scdn.co/mp3-preview/990d2a036460850226e2058f1dc9ad063e13dc61?cid=28588cda247f4f599396da1ad5712d00
54,0sgDEFq9oeC8ueOK0mR5IA,220706,False,9,0.526,0.924,7,-5.591,1,0.0391,0.027,0.000728,0.598,0.793,147.28,4,
55,4ha9ajL4Kz98uldAfuos6p,295515,False,56,0.54,0.429,2,-11.822,1,0.0285,0.000202,0.355,0.141,0.113,110.171,4,
56,4lRdpZYTwaPpuKpquO6bo3,310960,False,29,0.767,0.651,6,-10.186,0,0.0501,0.00841,3.86e-05,0.0609,0.946,105.592,4,
57,0EMmVUYs9ZZRHtlADB88uz,287306,False,17,0.45,0.658,2,-7.064,1,0.0472,0.648,3.14e-06,0.264,0.781,106.799,4,
58,0HEmnAUT8PHznIAAmVXqFJ,193200,False,75,0.887,0.48,11,-11.994,1,0.117,0.0094,3.58e-05,0.0662,0.607,95.846,4,https://p.scdn.co/mp3-preview/ad227db8dedb8bbe85768d81a804db1d6e537967?cid=28588cda247f4f599396da1ad5712d00
59,3MrRksHupTVEQ7YbA0FsZK,310333,False,76,0.536,0.844,6,-6.918,0,0.058,0.0628,0.00084,0.0608,0.185,117.652,4,https://p.scdn.co/mp3-preview/95b70df7dda2d699957e8b068b89e233e3a5e5ee?cid=28588cda247f4f599396da1ad5712d00
60,56KqaFSGTb7ifpt16t5Y1N,222426,False,72,0.796,0.872,9,-6.722,0,0.0573,0.287,0.0,0.284,0.866,129.894,4,https://p.scdn.co/mp3-preview/8db94be7e0aa2112512883e7fd6f3e7bcf09123c?cid=28588cda247f4f599396da1ad5712d00
61,51H2y6YrNNXcy3dfc3qSbA,352906,False,71,0.729,0.989,9,-4.613,0,0.049,0.0102,4.45e-05,0.443,0.84,126.47,4,https://p.scdn.co/mp3-preview/5fc1bc59898ea8d0d23cf88810828d014020ef5d?cid=28588cda247f4f599396da1ad5712d00
62,7o7E1nrHWncYY7PY94gCiX,252773,False,71,0.68,0.678,1,-11.548,1,0.0754,0.103,0.00828,0.204,0.251,131.165,4,
