,Unnamed: 0,ID,Duration,Explicit,Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Preview,Time Series,Sampling Rate,Log Mel,MFCC
45,110,05RgAMGypEvqhNs5hPCbMS,210226,False,74,0.527,0.978,8,-5.436,1,0.109,0.00124,4.7499999999999996e-05,0.0744,0.46299999999999997,141.16899999999998,4,https://p.scdn.co/mp3-preview/8d4ebb940a66aa56f6992a31dd8ef0e72ad9fc2f?cid=28588cda247f4f599396da1ad5712d00,"[ 0.09060046  0.32930297  0.40395418 ... -0.2335074  -0.26408887
 -0.17332701]",22050,"[[ -0.77011174  -0.6932033   -0.85911244 ...   2.1861444   -5.0414376
   11.03927   ]
 [  4.217141     8.39514      6.927138   ...  12.261802    11.530629
   18.286013  ]
 [ 10.001641     8.2208805    8.088242   ...  19.658924    24.187582
   23.753576  ]
 ...
 [ -7.1690183   -6.899515    -8.296243   ...  -2.0868561   -5.0288005
   -8.123501  ]
 [ -9.151314    -9.636308   -10.5340395  ...  -8.296688    -9.319662
  -12.189018  ]
 [-16.514671   -18.133427   -20.118486   ... -24.152348   -33.115532
  -29.375513  ]]","[[ 0.9576734   0.00862629 -0.09459985 ...  1.9972998   0.44159538
  -0.29417327]
 [ 0.76589173 -0.6231431  -0.04585452 ...  1.0730448   0.65414995
  -0.12244239]
 [ 0.3293135  -0.99332607 -0.21788491 ...  0.83637136  0.5669716
  -0.42147374]
 ...
 [ 0.21743713 -1.0159049   0.7205289  ... -0.6284297  -1.15306
   0.41652846]
 [-0.24356464 -1.0165918   0.37932128 ... -0.01670063 -1.2816288
   0.3995719 ]
 [-0.41586688 -1.0024159   0.15647249 ...  0.50024045 -0.42660794
   0.5422454 ]]"
46,113,6FBmHx1FuaSnTnnnaThgbF,287400,False,69,0.441,0.9079999999999999,11,-4.627,0,0.115,0.000183,0.00328,0.0612,0.632,145.439,4,https://p.scdn.co/mp3-preview/9954d51864d538a47cd2eb9c3367b0c429d54ee7?cid=28588cda247f4f599396da1ad5712d00,"[-0.22136979 -0.39412752 -0.29966813 ... -0.33765447 -0.27836356
 -0.13668455]",22050,"[[ 16.016253    10.505856     0.05161927 ...   2.3100705   -1.415957
    3.354952  ]
 [ 18.096268    19.036085    17.991407   ...  16.68602     16.768303
   17.837349  ]
 [ 17.116562    15.351603    14.19894    ...  20.623325    20.568832
   21.569458  ]
 ...
 [-21.761415   -27.087395   -26.979965   ... -32.11268    -27.202541
  -24.13781   ]
 [-21.871494   -26.788788   -28.725636   ... -31.126509   -27.035322
  -27.824776  ]
 [-22.056099   -27.970856   -39.728733   ... -39.207916   -43.67227
  -42.55405   ]]","[[-0.39205286  1.048766   -0.34709522 ...  0.58262414  1.8155159
  -0.53464353]
 [-0.49801627  1.4329267  -0.90023166 ... -0.37073925  0.2953708
  -0.417288  ]
 [-0.8777883   1.1667066  -1.0269051  ... -1.2859772  -1.4509474
  -0.41376272]
 ...
 [-0.8644525   0.36278054 -0.74822795 ... -0.7734094  -1.7670406
  -0.10997654]
 [-1.0310727  -0.10257138 -0.7319342  ... -1.6712551  -1.9522927
   0.2024226 ]
 [-0.8739412   0.07815816 -1.1032646  ... -1.9467818  -2.4296672
  -0.07299517]]"
47,114,5RHG4SQ6iJ1qQJmt3EFJCX,219666,False,58,0.502,0.924,4,-6.2989999999999995,1,0.0503,0.0127,0.0,0.162,0.922,149.186,4,https://p.scdn.co/mp3-preview/7d9817fd8b28edcc5a495fa7a7fea4c0d8a0853a?cid=28588cda247f4f599396da1ad5712d00,"[-0.15090868 -0.22767976 -0.1953606  ... -0.02993042 -0.05411644
 -0.10286377]",22050,"[[ 13.821615    8.227481   -4.7987647 ...  -4.02955     2.5474668
    7.371201 ]
 [ 12.143163    7.0784783   6.954735  ...  12.63415    21.860008
   24.469492 ]
 [ 10.654427   10.629093   10.606968  ...  14.890276   24.951431
   25.889343 ]
 ...
 [-26.482801  -27.05077   -25.23224   ... -30.875017  -26.709822
  -27.30017  ]
 [-27.112759  -30.869131  -32.482788  ... -42.727303  -34.45416
  -33.678127 ]
 [-26.9472    -32.850746  -47.72473   ... -47.72473   -47.72473
  -41.24624  ]]","[[ 0.30486023  1.2917665  -0.8131923  ...  0.21210243  0.33906078
   0.45631942]
 [ 0.32544804  1.098083   -0.7389005  ...  0.34093335 -0.16251971
   0.29434526]
 [ 0.27181348  1.0975782  -0.9883885  ...  0.81415796  0.00586489
  -0.09859096]
 ...
 [-0.77337676  2.6564236  -0.3775973  ...  0.02157975 -0.8750989
   3.8423703 ]
 [ 0.411623    2.700239   -0.23223169 ...  0.26548967  0.27969322
   2.7354305 ]
 [ 0.52373534  2.514176   -0.42879805 ...  0.97681123  1.4129101
   2.3076258 ]]"
48,115,2b9lp5A6CqSzwOrBfAFhof,296200,False,77,0.45299999999999996,0.9059999999999999,9,-4.001,1,0.115,0.361,0.0005690000000000001,0.26,0.473,137.575,4,https://p.scdn.co/mp3-preview/a3f3a8418391439b4725f26fbb3f1b272c24bc02?cid=28588cda247f4f599396da1ad5712d00,[0.1400209  0.2222182  0.14846078 ... 0.12687843 0.13059725 0.21609294],22050,"[[  2.97451    -0.7418686  -3.068366  ...   9.075919    7.7206616
    7.1489263]
 [ 13.200764   12.357198   10.412568  ...  11.341072   10.149703
    9.8783455]
 [  7.412612    8.823574    6.123575  ...  17.934628   17.168575
   16.502508 ]
 ...
 [-27.188799  -30.328638  -32.133114  ... -26.050776  -27.242764
  -29.665339 ]
 [-26.548515  -30.111303  -33.85508   ... -35.548405  -36.482815
  -32.228405 ]
 [-26.341846  -32.35414   -45.91332   ... -41.871037  -45.58443
  -38.86091  ]]","[[-0.24072348 -0.51037836  1.233986   ... -1.1629936   0.63614225
  -0.4997229 ]
 [-0.40783927 -0.24071391  0.9828276  ... -0.6119187   0.02394281
  -1.2351114 ]
 [-0.7491804   0.06553792  0.8753889  ... -0.71064585 -1.3509712
  -1.1757729 ]
 ...
 [-0.91520214  0.9712361   1.460774   ... -0.02435905  0.7268893
   0.3366622 ]
 [-0.72176725  1.1623467   1.2582769  ...  0.5313331   0.64113855
  -0.19356194]
 [-0.5744487   1.0441115   0.6025601  ... -0.02727256  0.1089365
  -0.07177768]]"
49,116,2DyHhPyCZgZzNXn1IrtsTu,201866,False,64,0.519,0.934,7,-7.1370000000000005,1,0.0471,0.000312,0.00457,0.13699999999999998,0.586,138.162,4,https://p.scdn.co/mp3-preview/34fd0b3b2456ae0842d8e4242830b43ac5c70c46?cid=28588cda247f4f599396da1ad5712d00,"[-0.02951142 -0.11094923 -0.16467477 ... -0.11725114 -0.0537593
 -0.02094877]",22050,"[[  0.9367054  -3.6159132  -7.93087   ... -13.281548  -14.890675
  -14.629045 ]
 [  5.8683867   2.3493192  -3.032533  ...  -3.0387945  -1.0730928
   -2.8931463]
 [ 12.383888   12.488924   11.829676  ...   8.519889    9.869656
    8.108081 ]
 ...
 [-35.760284  -36.048748  -39.39216   ... -42.694496  -48.022583
  -40.08482  ]
 [-37.47254   -41.822823  -47.8518    ... -40.769     -48.022583
  -42.80591  ]
 [-38.084393  -44.014744  -48.022583  ... -48.022583  -46.563145
  -46.411556 ]]","[[-1.6189848   1.0225931  -2.0073822  ... -0.5466604   1.1149714
   1.0086932 ]
 [-1.3717976   0.9053424  -2.0451238  ...  0.95989394  1.4039918
   0.74703276]
 [-1.2464281   0.9481611  -2.1020756  ...  1.531389    1.1353531
  -0.01887609]
 ...
 [-1.1645902  -0.24567413 -1.3055223  ...  0.35018933  0.07548417
   0.73082954]
 [-1.3416296  -0.10002147 -1.204142   ...  1.3926692   0.42374873
   1.17642   ]
 [-1.1726651   0.42986706 -0.8871365  ...  0.94843763 -0.21157363
  -0.20137021]]"
50,118,0dOg1ySSI7NkpAe89Zo0b9,278680,False,76,0.39799999999999996,0.9520000000000001,4,-6.042000000000001,1,0.061,0.000373,7.75e-05,0.1,0.584,122.09299999999999,4,https://p.scdn.co/mp3-preview/3b6a5b917056de1d50b31687f48098b264c0f12b?cid=28588cda247f4f599396da1ad5712d00,"[ 0.06372424  0.13244818  0.06480327 ... -0.03938038 -0.08557764
 -0.21085328]",22050,"[[  8.957813    4.4523916   1.3038037 ...  -0.9431784   0.6598439
    3.8070323]
 [ 12.798123   16.788147   18.020626  ...   9.694868    8.717928
   11.074493 ]
 [ 13.870804   14.436713   14.295973  ...  11.522742   11.085596
   12.467681 ]
 ...
 [ -9.35506   -10.984159  -11.304697  ... -14.079041  -18.795517
  -17.702162 ]
 [ -9.774323  -12.160479  -14.015541  ... -19.757288  -20.67666
  -19.457783 ]
 [-24.95987   -26.051424  -28.717754  ... -32.441616  -31.614542
  -27.7662   ]]","[[ 1.1156014  -0.338994    0.03656771 ...  0.7188255   0.2582224
  -0.73500484]
 [ 1.0467927  -0.06569295  0.02185718 ...  1.0573452  -0.05281923
  -1.024119  ]
 [ 0.6369109   0.20968688  0.21732444 ...  0.99114347  0.18096142
  -0.72496957]
 ...
 [-0.4173615  -0.03849014  0.68583584 ... -0.6061145   0.19180931
   0.02823016]
 [-0.37934518  0.0694057   0.30278865 ...  0.77099645  0.8011673
   0.42416278]
 [-0.2480417   0.5731486   0.54887307 ...  1.8243935   1.0443387
   0.10680971]]"
51,120,39shmbIHICJ2Wxnk1fPSdz,188986,False,79,0.742,0.833,2,-6.462999999999999,1,0.115,0.079,0.0,0.384,0.816,113.375,4,https://p.scdn.co/mp3-preview/670a419f7cb549ef6d3d7f9c5060ac6b8c112fa4?cid=28588cda247f4f599396da1ad5712d00,[0.12385546 0.20693871 0.15446965 ... 0.06661687 0.07608946 0.04449515],22050,"[[-17.198517  -20.655151  -20.025078  ...   7.3414087   5.1965337
   11.158323 ]
 [ -9.429476  -14.369916  -16.654188  ...  20.980438   20.633652
   19.674488 ]
 [ -8.136797   -8.862528  -10.440784  ...  15.447826   15.651273
   14.334582 ]
 ...
 [-27.079533  -16.902166  -11.348466  ... -47.766922  -44.3882
  -43.50662  ]
 [-27.200958  -22.083298  -16.809849  ... -47.766922  -47.766922
  -44.239616 ]
 [-27.979048  -29.778442  -25.72559   ... -47.766922  -47.766922
  -47.102184 ]]","[[-0.36025253 -1.4185283  -1.463748   ... -1.3255452   1.0370387
   1.3796852 ]
 [-0.5509353  -1.7353305  -0.8547208  ... -0.9605567   0.89183587
   1.5214766 ]
 [-1.0304179  -2.275896    0.76761603 ... -0.2596622   0.5520723
   1.7352931 ]
 ...
 [-0.1528248   1.7912649  -1.6221273  ... -0.79758143 -0.69942296
   0.3127377 ]
 [-0.22693823  1.7668909  -1.6019976  ... -0.81019324 -0.25982258
   0.12028137]
 [-0.27161053  1.8170382  -1.3615383  ... -0.6823573   0.02315436
   0.4671712 ]]"
52,124,5xLyTbCFONUGUuG0LtUxjn,270426,False,71,0.6,0.9309999999999999,7,-4.647,1,0.0734,0.0296,7.099999999999999e-05,0.392,0.542,140.123,4,https://p.scdn.co/mp3-preview/f84f2cba1e6180c0c6bec586c54daa3352d33da6?cid=28588cda247f4f599396da1ad5712d00,[0.11628215 0.22860464 0.28411266 ... 0.13205542 0.1170079  0.13511577],22050,"[[  8.651941    9.918026    9.421709  ...  16.019428   13.007395
   18.668907 ]
 [ 19.464396   16.244246   14.696499  ...  25.949877   21.76609
   23.327679 ]
 [ 17.55379    19.435286   20.338821  ...  22.486233   17.000996
   13.064294 ]
 ...
 [-15.322241  -10.449663   -5.7975388 ... -28.263836  -33.21855
  -31.525063 ]
 [-17.897285  -15.021885  -10.327793  ... -38.303047  -43.000656
  -38.043545 ]
 [-23.760128  -22.87278   -21.230286  ... -48.236694  -48.236694
  -48.236694 ]]","[[-0.66457963 -0.8121697   2.6121438  ...  1.0345556  -0.41925222
  -1.8363601 ]
 [-0.4711386  -1.4728373   2.970866   ...  0.7573814  -0.7733086
  -1.221232  ]
 [-0.4429211  -2.4450068   3.5961986  ...  0.4085896  -0.9357464
  -0.99308366]
 ...
 [-1.4467515   0.4838026   0.28748333 ...  0.5277841   0.19866098
   0.2762327 ]
 [-1.7767719   0.39349946  0.15163364 ...  0.47489575  0.34813923
   0.34236884]
 [-2.0907626   0.39015406  0.47253868 ... -0.03269737  0.01725919
  -0.32216775]]"
53,125,4yqtwO7MQIIXqoiRBPHAgR,506400,False,63,0.667,0.655,2,-9.339,0,0.0367,0.0491,0.0008939999999999999,0.0641,0.657,134.21200000000002,4,https://p.scdn.co/mp3-preview/de29252ad3422a46bf0b4f2ee128ef09ec543c5e?cid=28588cda247f4f599396da1ad5712d00,[0.0970727  0.12101179 0.05028908 ... 0.10014217 0.12733652 0.16008799],22050,"[[-16.96463   -11.379145  -11.504203  ...   4.293825    4.4322643
    4.6055336]
 [-15.983763  -11.292759   -7.016387  ...  11.271229   11.256648
    9.933701 ]
 [-11.920295   -8.293217   -6.8503428 ...  10.292306    9.760378
    8.707526 ]
 ...
 [-29.46614   -25.159172  -18.672607  ... -50.796783  -50.796783
  -45.487446 ]
 [-25.631735  -24.47769   -20.602058  ... -50.796783  -50.796783
  -50.796783 ]
 [-27.256126  -31.881847  -37.510223  ... -50.796783  -50.796783
  -50.796783 ]]","[[-0.7266863  -0.6139551  -1.0708864  ... -1.0195069  -0.8186106
  -0.14123471]
 [-0.74148375 -0.6428312  -0.6854409  ... -0.19655143 -0.6442563
  -0.05591322]
 [-0.914078   -0.77533835 -0.4594177  ...  0.19162361 -0.27939585
   0.05943338]
 ...
 [-1.7502891   1.1621236  -2.5437438  ...  1.3625896   0.9019701
  -0.70160204]
 [-1.8827391   1.2365057  -2.501942   ...  0.26690745  1.6173534
  -0.96179885]
 [-1.7444369   1.2962548  -2.1086707  ... -0.04825576  1.201134
  -1.4339763 ]]"
54,127,4KfSdst7rW39C0sfhArdrz,261933,False,74,0.547,0.691,4,-13.552999999999999,0,0.0369,0.015,0.105,0.14400000000000002,0.667,137.148,4,https://p.scdn.co/mp3-preview/40fe19875a5d5aae773c517c3179c47d12f94c25?cid=28588cda247f4f599396da1ad5712d00,"[ 0.03973108  0.00400674 -0.06852907 ...  0.35690618  0.2837173
  0.26043165]",22050,"[[  1.6626238  -4.353489   -8.867291  ... -13.886785  -15.627068
   -0.4594795]
 [ 10.175065    6.946764    3.3409348 ...   2.0015938  -2.378563
   -0.4323332]
 [  7.33433     6.1297846   6.670752  ...   6.717379    8.314108
   10.446331 ]
 ...
 [-22.981754  -24.009409  -24.533197  ... -31.926857  -30.81732
  -26.448822 ]
 [-24.79131   -24.536957  -26.28538   ... -35.932816  -37.00013
  -32.529243 ]
 [-32.55894   -35.10807   -38.267815  ... -48.26958   -47.48024
  -39.267384 ]]","[[ 0.7376828  -0.36956033 -0.8261453  ...  0.93737817  1.814758
   1.817039  ]
 [ 0.5573225  -0.547043   -1.0121069  ...  0.90376765  1.4706165
   1.5113564 ]
 [ 0.01724915 -0.4638229  -1.1625147  ...  1.5764456   1.4811426
   0.8532997 ]
 ...
 [-2.3711638   2.094196    0.65159637 ... -1.2614481  -1.081315
  -1.0409251 ]
 [-2.255419    1.9354553   0.58860123 ... -1.000945   -0.8782369
  -1.0088482 ]
 [-0.13041902  1.7402853  -0.8468857  ...  1.642078   -1.1850778
  -0.9213155 ]]"
55,136,1HlGblweLq0eAwnb0NY1EQ,231280,False,60,0.457,0.794,1,-6.624,0,0.0298,0.000384,7.26e-05,0.131,0.354,90.439,4,https://p.scdn.co/mp3-preview/747bbef819e3c634cf3c360720915a4e74d6868c?cid=28588cda247f4f599396da1ad5712d00,"[ 0.10236198  0.16218626 -0.00910293 ...  0.23910178 -0.04774778
 -0.1493567 ]",22050,"[[ -3.7625742  -8.303013   -6.4129953 ...  -7.834214  -10.261465
   -7.096131 ]
 [  7.80394     8.380859    9.084841  ...  17.615265   16.56946
   13.842324 ]
 [ 10.024961   12.447712   12.708958  ...  21.127422   22.818079
   21.381731 ]
 ...
 [-27.664848  -30.212646  -23.896194  ...  -7.4648514  -9.466087
   -7.6649437]
 [-27.336723  -31.016811  -33.48181   ... -22.14581   -16.07025
  -12.422341 ]
 [-27.65432   -31.954823  -37.005085  ... -37.269775  -24.56907
  -21.665207 ]]","[[-0.28654057  0.8519688  -0.9141901  ... -0.4869009  -0.15037477
  -1.4327486 ]
 [-0.11001821  0.9407334  -1.1350411  ... -0.65484077 -0.44008303
  -1.402492  ]
 [-0.14064318  1.1946123  -0.66755855 ... -0.4828149  -0.11237282
  -1.0042396 ]
 ...
 [ 0.24483    -1.6863861   1.6306893  ...  0.25820443 -2.9339511
   1.9977912 ]
 [ 1.0983679  -1.3706694   1.9292173  ... -0.19495852 -2.1578364
   1.5850233 ]
 [ 1.7523003  -0.7654279   1.6844788  ... -0.8645827  -1.8931624
   1.0914011 ]]"
56,137,1iQpStZpzBb5TOuTDKJKdj,269600,False,60,0.3,0.894,2,-7.7860000000000005,0,0.109,0.0515,0.000333,0.125,0.268,118.631,4,https://p.scdn.co/mp3-preview/0300465329e0360db87444e3245f7a7cd444f7c3?cid=28588cda247f4f599396da1ad5712d00,[0.09989227 0.13399434 0.03140808 ... 0.04710678 0.05962672 0.04695648],22050,"[[  5.742001    -0.41319814 -10.796151   ...  15.178066    11.790522
    6.463954  ]
 [  9.719241     6.2321196    4.7712464  ...  24.68597     18.453636
   13.548083  ]
 [  2.1759803    1.2031219    2.8248034  ...  20.91404     13.654995
   11.948165  ]
 ...
 [-22.750317   -21.523037   -23.213085   ... -31.754501   -32.60921
  -33.03491   ]
 [-26.782608   -32.01755    -44.122948   ... -32.310207   -35.911297
  -36.70623   ]
 [-27.775457   -32.951454   -44.679306   ... -45.225124   -47.772728
  -49.49955   ]]","[[ 0.50817513 -0.0251534  -0.90648514 ... -1.3503592   0.5515712
  -0.45919758]
 [ 0.5152025  -0.02394865 -0.9034547  ... -1.5125477  -0.2071741
  -0.20526583]
 [ 0.42068154  0.10044534 -0.87179476 ... -1.3132955  -1.3712579
   0.0826015 ]
 ...
 [-0.9976775   1.0506958   0.7419265  ...  2.1095173   0.07826645
   1.8191575 ]
 [-1.0478871   0.9329102   0.35153505 ...  2.397266   -0.82489127
   1.6709775 ]
 [-1.0926458   0.7615536   0.16985764 ...  2.2271833  -1.5953974
   2.0560193 ]]"
57,138,39lSeqnyjZJejRuaREfyLL,220626,False,72,0.691,0.812,0,-7.772,1,0.0558,0.0433,1.16e-06,0.299,0.685,127.568,4,https://p.scdn.co/mp3-preview/5776fc355b811f08fc4143bcf039706d56bcc843?cid=28588cda247f4f599396da1ad5712d00,"[-0.08669607 -0.12176061 -0.0741517  ... -0.01160999  0.00180955
 -0.04028321]",22050,"[[  9.244135     5.9971848    3.0756755  ...  -2.7519176  -10.451199
    0.88069785]
 [ 14.513202    10.703965     7.4387655  ...  12.209071    11.544905
   12.110033  ]
 [ 11.066452    14.265996    14.83893    ...  18.16414     17.802465
   18.12307   ]
 ...
 [-15.106887   -16.807436   -19.851587   ... -12.494795   -13.771602
  -15.621028  ]
 [-20.119877   -21.555166   -22.954128   ... -20.233997   -21.968418
  -23.2257    ]
 [-27.072998   -32.093575   -37.73785    ... -32.70895    -34.037483
  -30.157528  ]]","[[ 0.42336228  0.9876787  -0.29252842 ...  1.7019787   0.7865998
  -0.38403124]
 [ 0.36265138  1.1252105  -0.53239566 ...  1.9947873   1.2233909
  -0.22740339]
 [ 0.10660861  1.4177166  -0.6052192  ...  1.980401    0.84723836
  -0.63752615]
 ...
 [-0.21999308 -0.03852129 -0.17607349 ... -0.2550027   0.17317563
  -0.9488377 ]
 [-0.43466085 -0.12220405 -0.12069412 ... -0.43694782  0.23854297
  -1.2937937 ]
 [-0.59756035 -0.38117665  0.3555725  ... -0.37124932  0.1798725
  -0.6807651 ]]"
58,141,4vnLdmUdkOworoveEzpEST,252533,False,64,0.55,0.765,7,-8.684,1,0.0287,4.82e-06,0.873,0.132,0.41700000000000004,139.453,4,https://p.scdn.co/mp3-preview/44315cddb6b37df8bdb1971f6db9164d3efb873f?cid=28588cda247f4f599396da1ad5712d00,"[-0.07413572 -0.08150487 -0.06420512 ... -0.0997657  -0.1344412
 -0.06363771]",22050,"[[ 18.420986  13.589707   7.431385 ...  11.136095  10.801289  10.73741 ]
 [ 19.658714  20.294115  22.129246 ...  18.564234  16.972275  13.936274]
 [ 10.810856  16.258162  22.650707 ...  13.95145   13.241061  13.223334]
 ...
 [-33.07151  -37.556286 -30.351078 ... -18.514917 -21.212063 -25.959278]
 [-33.529324 -38.729805 -43.242523 ... -28.2453   -30.237257 -32.523247]
 [-32.610783 -38.58316  -48.441444 ... -41.43024  -40.319298 -36.899845]]","[[-0.88947636  1.4429237  -1.0004354  ... -1.2287573   1.5692775
  -1.425562  ]
 [-1.2111511   1.2851651  -1.1843524  ... -1.0298941   1.0777819
  -0.4798079 ]
 [-1.2862918   0.36411908 -0.556241   ... -0.5858629   0.82182544
  -0.02709755]
 ...
 [ 0.28975934 -0.38331595  0.0215931  ... -1.6223903   0.77622443
   1.1988028 ]
 [ 0.12727806 -0.15262985 -0.19101661 ... -1.8200693   0.10367963
   0.8059697 ]
 [-0.00220744  0.1805292  -0.28885925 ... -0.97029823 -0.94967157
   0.81628364]]"
59,143,2HXixVqzzm9rEUIMAWzshl,246800,False,68,0.611,0.883,9,-11.225,1,0.0539,0.0846,1.2e-06,0.192,0.604,117.928,4,https://p.scdn.co/mp3-preview/8d32225893cce3ef674511fe1e0ec408bc36fcfe?cid=28588cda247f4f599396da1ad5712d00,"[ 0.02864938  0.05556087  0.03502374 ...  0.1171573   0.04490064
 -0.03884976]",22050,"[[  5.644621   -0.9248682 -11.494013  ...  -7.884639   -8.364143
    3.2353067]
 [ 11.58774     8.501846    5.142047  ...  10.798598    8.684379
   12.107384 ]
 [ 10.488146    7.7721934   5.7833476 ...  14.58695    13.006669
   13.782605 ]
 ...
 [-35.07673   -36.787636  -36.631397  ... -27.408752  -32.07495
  -27.615717 ]
 [-36.685783  -41.069447  -40.411602  ... -33.636654  -37.89779
  -32.314827 ]
 [-37.695293  -43.256794  -48.93753   ... -42.718452  -43.53631
  -36.279938 ]]","[[-7.5178313e-01  2.1205466e+00 -9.7772330e-01 ...  1.6299604e-03
   1.7519531e+00  1.1696632e+00]
 [-1.0132122e+00  2.0159514e+00 -1.1890321e+00 ... -6.5179461e-01
   1.7508137e-01  1.2895111e+00]
 [-1.5291167e+00  1.4972157e+00 -4.4584247e-01 ... -6.7227912e-01
  -3.4867352e-01  8.5641968e-01]
 ...
 [ 2.1348608e-01  9.4107568e-02  4.5511189e-01 ...  2.1098685e+00
   1.3691771e+00  1.6375021e+00]
 [-2.0356774e-01  2.6554155e-01  4.6565074e-01 ...  1.3369892e+00
   4.6638301e-01  2.6611581e+00]
 [-9.8478258e-02  5.5207217e-01  4.7001261e-01 ...  1.6695472e+00
   1.6794135e-01  2.3064442e+00]]"
60,147,08mG3Y1vljYA6bvDt4Wqkj,255493,False,82,0.31,0.7,9,-5.678,1,0.047,0.011000000000000001,0.00965,0.0828,0.763,188.386,4,https://p.scdn.co/mp3-preview/506bc9a0485990973449b0467791e06174371284?cid=28588cda247f4f599396da1ad5712d00,"[-0.06064668 -0.14683361 -0.16937134 ...  0.10073469 -0.00347758
 -0.19777964]",22050,"[[ 13.680151    9.742121    4.991244  ...   2.0549736   9.348163
   10.953403 ]
 [ 16.637218   17.722055   16.095554  ...  10.481156   11.95734
   15.16137  ]
 [ 16.571867   14.871845   12.908429  ...  16.415337   12.047087
    8.830394 ]
 ...
 [-14.983576  -14.650287  -14.976759  ...  -9.761963   -8.625571
  -10.744677 ]
 [-21.090282  -19.618464  -19.477652  ... -13.944267  -16.289253
  -17.931883 ]
 [-26.020634  -29.725525  -30.687748  ... -24.249493  -25.669079
  -30.625507 ]]","[[-1.0677114   0.9714821   0.92131627 ...  0.5203081   1.2745911
  -0.82409793]
 [-0.8127406   1.0347561   0.55259824 ...  0.57164544  0.79115266
  -0.6282275 ]
 [-0.6976527   0.5546632   0.03493819 ... -0.24824853  0.16528258
  -0.08312129]
 ...
 [-0.0021352  -0.29375345  0.38120896 ... -0.75753593 -1.0218296
  -1.0777466 ]
 [-0.13778225 -0.1080322   0.6894732  ... -0.32482353 -0.4899949
  -1.4993645 ]
 [-0.26399356 -0.13318905  0.34322262 ... -0.01583933 -0.16907436
  -0.98409927]]"
61,150,5eU8qMd0TpaLqTGDZJaLDs,180517,False,65,0.8009999999999999,0.723,10,-4.985,0,0.0689,0.0713,0.154,0.0675,0.883,109.03,4,https://p.scdn.co/mp3-preview/e749279f1682b4c8a9305671d2cccaca5c6466f0?cid=28588cda247f4f599396da1ad5712d00,"[-0.04594595 -0.07816889 -0.07872771 ...  0.2832005   0.2952175
  0.24424703]",22050,"[[  4.6249523   5.550292    5.7717366 ...  22.178593   20.72157
   17.16591  ]
 [  3.0914984   6.364547    6.1199117 ...  31.095018   23.63422
   21.02837  ]
 [  1.5876269   4.253294    5.921666  ...  28.877153   17.837107
   16.432121 ]
 ...
 [-11.796531   -8.300827   -6.8523474 ... -29.44576   -33.2437
  -29.30979  ]
 [-18.996246  -15.430484  -12.093991  ... -32.83197   -36.12071
  -28.235567 ]
 [-27.764286  -26.09522   -26.536963  ... -45.558704  -45.558704
  -37.15886  ]]","[[-3.0568913e-01 -1.7742249e+00  1.4206949e+00 ...  1.6938826e-01
   8.4948480e-01  1.3628366e+00]
 [ 8.0911800e-02 -1.7786809e+00  1.3656772e+00 ...  5.1060688e-01
   1.0309066e+00  1.8208222e+00]
 [ 5.2866019e-02 -2.2360730e+00  1.8091955e+00 ...  8.5123616e-01
   8.5188037e-01  1.0457277e+00]
 ...
 [-6.3905561e-01  1.6649673e+00  1.4949789e+00 ...  1.7281057e+00
   1.1971221e+00 -1.3257333e-03]
 [-8.1316137e-01  1.4457357e+00  1.2971317e+00 ...  1.4558179e+00
   4.1593370e-01 -5.0935134e-02]
 [-6.9596088e-01  1.0510679e+00  1.9756982e+00 ...  4.8215938e-01
   2.7450979e-01  3.2117105e-01]]"
62,151,7LygtNjQ65PSdzVjUnHXQb,201026,False,66,0.47200000000000003,0.946,2,-4.591,1,0.145,0.0372,0.0,0.35200000000000004,0.486,177.489,4,https://p.scdn.co/mp3-preview/1052d81db15f03ad31860af371c8c434566acb70?cid=28588cda247f4f599396da1ad5712d00,"[-0.14307556 -0.27746516 -0.23700206 ...  0.02472861 -0.00239314
 -0.09445393]",22050,"[[ -2.29851     -5.830791     2.1929696  ...  -0.29777023   1.4699068
    0.6314746 ]
 [ -0.3654808    0.37783164   5.9171686  ... -15.459896   -17.883112
  -12.904844  ]
 [  2.5759392    8.7858925    9.769383   ... -10.019494   -10.415111
   -9.603511  ]
 ...
 [-15.76083    -14.496368   -15.250294   ...  -8.160882    -9.37749
  -11.900585  ]
 [-19.330328   -19.056316   -21.722897   ... -12.1467495  -12.747006
  -14.953637  ]
 [-24.23373    -27.737038   -30.743103   ... -22.19778    -21.860733
  -23.740597  ]]","[[-0.22844732  0.00488152 -1.5880557  ... -0.42422426  0.3463979
   0.4111318 ]
 [-0.00204603  0.41595578 -1.7379937  ... -0.18563016  0.0550776
   0.09028308]
 [ 0.3224232   0.9396688  -1.2337341  ...  0.27623883 -0.39223805
  -0.66190076]
 ...
 [-1.4440523  -1.032469   -0.8048654  ... -0.5401749   0.86139154
  -0.8394443 ]
 [-1.2138555  -0.8201512  -0.6523933  ... -1.110292    0.34312773
  -0.41642225]
 [-1.3388726  -0.28803003  0.02678816 ... -1.8283688  -0.71144766
   0.08702048]]"
