,Unnamed: 0,ID,Duration,Explicit,Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Preview,Time Series,Sampling Rate,Log Mel,MFCC
0,1,1cfMdMmJqBlLn4auevv0iB,439120,False,56,0.308,0.114,5,-20.291,1,0.0399,0.912,0.919,0.16899999999999998,0.163,79.26100000000001,4,https://p.scdn.co/mp3-preview/ca290bc6435bc4fafce4be2ec69201326df36806?cid=28588cda247f4f599396da1ad5712d00,[0.01492222 0.02883997 0.03031659 ... 0.0097188  0.01465806 0.01406428],22050,"[[ -4.0067716  -6.4361143  -8.298574  ...  -5.7726617  -4.572833
    1.1987356]
 [  4.1175785   6.4529247   9.014169  ...  12.169185   10.958018
   13.9125395]
 [  8.001179   12.167278   14.886896  ...  17.543663   17.392668
   17.280775 ]
 ...
 [-41.256897  -42.19646   -42.548637  ... -49.398266  -48.92064
  -49.872723 ]
 [-41.461502  -43.45101   -45.054737  ... -49.611732  -52.273277
  -52.273277 ]
 [-44.41411   -50.01551   -52.273277  ... -52.273277  -52.273277
  -52.273277 ]]","[[ 0.7298926   1.4887714  -0.1360005  ... -0.9754      1.2420672
   0.05812568]
 [ 0.41760722  1.4094439  -0.05022116 ... -0.32353356  1.1834087
  -0.41707572]
 [ 0.2796782   1.188318    0.3994982  ...  0.20084625  0.78147423
   0.08032355]
 ...
 [-0.41763762  0.69711983  0.21978237 ... -0.02526855  1.2513497
   0.10639905]
 [-0.37917647  0.663293    0.05575442 ...  0.18017352  0.4925286
   0.3001241 ]
 [-0.0427064   1.1802503  -0.04114716 ... -0.08271839  0.76261437
   0.7344232 ]]"
1,2,0cNc2tivyPqzgp13BSM7St,321951,False,54,0.483,0.18600000000000003,7,-21.824,0,0.0409,0.9390000000000001,0.873,0.115,0.498,150.87,4,https://p.scdn.co/mp3-preview/aa3ae3a83fe4879944578c7e73b9d0f121ef0122?cid=28588cda247f4f599396da1ad5712d00,"[ 0.01448346  0.02083296  0.01566866 ... -0.032264   -0.02632277
 -0.02638309]",22050,"[[ -7.8602605 -11.690189  -16.350086  ...  -9.614389   -8.430153
   -8.255703 ]
 [  4.1981883   3.0157828   0.749948  ...  -4.9423437   0.9737095
    1.5423565]
 [  5.8907022  11.118536   12.387308  ...  11.809159   12.015812
   13.159201 ]
 ...
 [-43.881447  -47.17377   -47.209835  ... -41.06346   -39.33293
  -38.032463 ]
 [-46.358116  -50.82417   -48.88399   ... -47.94285   -48.913746
  -45.043545 ]
 [-46.370354  -52.133503  -52.86338   ... -52.86338   -52.86338
  -51.78013  ]]","[[-1.3487813  -0.26430997  1.6412884  ...  0.15377593  0.7138333
   0.3043281 ]
 [-1.2943516  -0.17642014  1.2091424  ...  0.6688285   0.5377932
   0.2732927 ]
 [-1.2496425  -0.25635794  0.9562357  ...  0.58953863  0.28250232
   0.02250435]
 ...
 [-1.5383639  -0.8111022   0.846542   ...  1.0127841   0.47010547
  -0.07433873]
 [-0.93724805 -1.3327768   0.67643964 ...  1.6390467  -0.04468897
  -0.23907553]
 [-0.8546785  -1.4882983   0.78150934 ...  1.882877   -0.08083297
  -0.52860665]]"
2,5,3TSdkwPeUfvgLwNTF8gfC0,370384,False,58,0.601,0.314,5,-16.922,0,0.0353,0.526,0.878,0.0937,0.316,135.71200000000002,4,https://p.scdn.co/mp3-preview/4e4764b20498d16f1f0360470fe492d4726af272?cid=28588cda247f4f599396da1ad5712d00,"[-0.03763479 -0.06485412 -0.07160808 ... -0.1498806  -0.13942936
 -0.15912518]",22050,"[[-15.0960655  -15.225002   -11.316695   ...   1.37215     -2.362285
    6.960827  ]
 [ -6.65079     -2.546082     0.59518987 ...   5.548252     6.765072
   13.4440155 ]
 [  0.72687      2.956789     6.777602   ...  14.879486    10.755582
    9.121147  ]
 ...
 [-38.433334   -44.446415   -58.797947   ... -40.573105   -46.251724
  -44.0319    ]
 [-37.78186    -43.747257   -58.797947   ... -45.137657   -49.464706
  -40.957928  ]
 [-37.240498   -43.225716   -58.797947   ... -58.797947   -58.797947
  -40.421776  ]]","[[ 7.5455391e-01 -4.1773024e-01 -4.7008231e-01 ... -2.2293184e+00
   1.6015962e+00 -5.3856659e-01]
 [ 5.6618595e-01 -1.7807522e-01 -5.1410639e-01 ... -1.7217593e+00
   1.5091161e+00 -3.7787518e-01]
 [-2.0031685e-03  3.5568354e-01 -9.2315400e-01 ... -9.8020750e-01
   1.1953813e+00  7.9470180e-02]
 ...
 [-4.7955582e-01  6.9241959e-01  2.5838852e+00 ... -7.2359926e-01
   8.3366466e-01  1.1177624e+00]
 [-1.7108329e-01  7.0913547e-01  1.9213136e+00 ... -4.7587043e-01
   1.3918327e-01  1.2586938e+00]
 [-1.2740016e-01  8.1624800e-01  2.1663315e+00 ... -4.9269590e-01
   3.9376327e-01  7.0635849e-01]]"
3,7,6TAW00MAPvS59yEoIgtOEI,310054,False,57,0.49200000000000005,0.205,9,-8.488,0,0.0577,0.983,0.893,0.122,0.109,128.315,4,https://p.scdn.co/mp3-preview/c35f6dcd86a93edf7abb636d0e7bd8a18d682ad5?cid=28588cda247f4f599396da1ad5712d00,[0.01618736 0.03683151 0.05143166 ... 0.1685673  0.14070378 0.12567486],22050,"[[  5.7284174    0.98625904  -8.619534   ...  -6.006894   -10.3378725
   -8.178486  ]
 [  4.9348254   -0.3629819   -6.299414   ...  -5.115478    -8.447589
  -11.868325  ]
 [  2.6951718    0.85081613   5.0795627  ...  -7.149253   -12.203575
   -9.99245   ]
 ...
 [-40.70665    -40.70665    -40.70665    ... -40.70665    -40.70665
  -40.70665   ]
 [-40.70665    -40.70665    -40.70665    ... -40.70665    -40.70665
  -40.70665   ]
 [-40.70665    -40.70665    -40.70665    ... -40.70665    -40.70665
  -40.70665   ]]","[[-0.18030797  0.7697887   0.76337135 ...  0.8282585  -0.73615634
  -0.27414817]
 [-0.36535606  0.53585124  0.82857126 ...  0.01813244 -0.7668536
  -0.210408  ]
 [-0.52003896  0.24061589  0.8594432  ... -0.25574645 -0.79483134
  -0.10983928]
 ...
 [-0.9109782  -0.473047    0.98444736 ...  0.26875865 -0.79270023
  -1.4084171 ]
 [-1.0399234  -0.7422732   0.85313237 ... -0.20194478 -1.0197883
  -1.5888035 ]
 [-0.5155198  -0.2453917   0.29821452 ... -1.4283258  -1.3485218
  -1.2375828 ]]"
4,8,5rWLLUMytrhz5KJwNjEn5q,145466,False,54,0.6409999999999999,0.645,10,-11.350999999999999,1,0.0355,0.16,0.0444,0.0889,0.963,95.06,4,https://p.scdn.co/mp3-preview/1dbaba339ac7672efd57190a9447184256c873de?cid=28588cda247f4f599396da1ad5712d00,"[-0.04891109 -0.08232963 -0.0249305  ... -0.01411378 -0.07779925
 -0.12341713]",22050,"[[  0.7824309   -4.3574104  -13.705542   ... -16.191347   -12.206963
   -5.253145  ]
 [  0.87044895   5.872846     5.6458874  ...  -6.0832934   -4.254978
   -3.694215  ]
 [ -1.2074577   12.652607    17.552078   ...  -5.044439    -3.9503198
    4.441563  ]
 ...
 [-19.390438   -16.004856   -12.61778    ... -22.07943    -11.950994
  -10.339805  ]
 [-13.518593   -12.740427   -16.578392   ... -23.233957   -13.47698
  -10.631617  ]
 [-25.194008   -24.695526   -25.815145   ... -32.009975   -19.505318
  -15.495804  ]]","[[ 0.6395515  -1.312136    0.14832214 ... -0.642337    0.22339682
   1.5070277 ]
 [ 1.1270883  -0.75936884  0.1003798  ... -1.1721295  -0.2963569
   1.1689284 ]
 [ 1.1418408  -0.175491    0.0324732  ... -1.6136531  -0.6497908
   0.76036483]
 ...
 [-0.22260574 -0.677712    0.6562674  ... -0.93713003  0.06361403
  -0.2200352 ]
 [ 0.8769358  -1.7115978   0.47593853 ... -1.0681952  -1.0007987
  -0.01703206]
 [ 0.94535494 -1.8002894   0.547809   ... -0.9342138  -0.96903074
   0.34847766]]"
5,9,2qswPLZD9CbUoSidGNyxwm,280480,False,54,0.478,0.23800000000000002,4,-17.115,0,0.0318,0.946,0.904,0.0978,0.17800000000000002,126.18799999999999,3,https://p.scdn.co/mp3-preview/ef207587a562f441848d68f696aa50cc524eda4e?cid=28588cda247f4f599396da1ad5712d00,"[-0.04446597 -0.07064912 -0.07554729 ...  0.09471951  0.05883918
  0.01715611]",22050,"[[ 12.0157      6.593327   -3.3839455 ...  -4.49543     0.112395
    3.9703312]
 [ 21.933079   19.28084    17.866825  ...  10.383488   15.327633
   18.18466  ]
 [ 19.04839    19.513496   19.9922    ...  18.4332     20.274673
   17.43912  ]
 ...
 [-35.94335   -36.972576  -35.970596  ... -30.09432   -33.14454
  -36.526806 ]
 [-35.513096  -39.034573  -40.63897   ... -37.91828   -40.946106
  -39.538612 ]
 [-36.05304   -41.795288  -46.56125   ... -46.56125   -46.56125
  -45.479736 ]]","[[-0.05625645  0.31753257  0.13474362 ...  0.32794672  1.2841729
   0.15522134]
 [ 0.02898501  0.51729447  0.26081127 ...  0.09496125  0.59948057
   0.5850154 ]
 [ 0.08648362  0.4749901  -0.01587532 ... -0.71544296 -0.18484859
   0.6728417 ]
 ...
 [ 1.1598718  -0.4618067   0.5669033  ...  1.5155209  -0.14782846
  -1.1274163 ]
 [ 0.0754142  -0.36043698  0.6587289  ...  1.6208265   0.71879715
  -0.5589177 ]
 [ 0.0334464   0.39239693  0.1850143  ...  1.537659    1.3928986
  -0.3443586 ]]"
6,11,2iUrcZcAuVIahQD0dg9HLe,423573,False,58,0.496,0.634,5,-10.328,0,0.0364,0.779,0.402,0.0746,0.606,93.35700000000001,4,https://p.scdn.co/mp3-preview/df92b35695c5ecf6842f3a7e4056895d24fd18d9?cid=28588cda247f4f599396da1ad5712d00,"[-0.00494581 -0.02050233 -0.00135555 ... -0.01533583 -0.02349469
 -0.01181117]",22050,"[[  2.5669682  -3.025875  -10.52515   ...  11.008939    8.040847
    4.4921823]
 [  6.954575    3.4432511   6.0261793 ...  13.8403      6.84074
    4.3477874]
 [  2.9784575   2.845037    9.357312  ...  10.380465    8.704348
    4.248729 ]
 ...
 [-27.31982   -27.12307   -28.70589   ... -19.181465  -22.920141
  -25.800087 ]
 [-29.532074  -29.524715  -31.390747  ... -21.036785  -25.77578
  -28.269096 ]
 [-44.96752   -44.8909    -47.47421   ... -35.328926  -38.51332
  -40.71627  ]]","[[-0.6876859   0.18768622 -0.64191353 ...  0.06485738  0.00807526
  -0.14035007]
 [-0.53648543  0.1864777  -0.74102163 ...  0.12434691 -0.39421597
  -0.18978503]
 [-0.35758597  0.30195788 -1.0656346  ...  0.20811142 -0.29713163
   0.24515347]
 ...
 [-0.84241194 -0.73503464  1.6502905  ...  0.33214667  0.33442006
   1.0301801 ]
 [-1.4591291  -0.727145    1.0213157  ...  0.04848001 -0.04645801
  -0.2222602 ]
 [-1.5981863  -0.63048047  0.6214013  ... -0.40613618  0.17537953
   0.1848093 ]]"
7,14,6OH7UCFY7SEJxxQkaYfAv8,519600,False,53,0.6509999999999999,0.14300000000000002,5,-22.616999999999997,1,0.0531,0.752,0.42100000000000004,0.138,0.601,78.792,4,https://p.scdn.co/mp3-preview/4cd2320bd96c3b79c668b64ca2cc5589e6a2ba61?cid=28588cda247f4f599396da1ad5712d00,"[ 0.01313067  0.01781107  0.00613987 ... -0.12129256 -0.10478383
 -0.12254017]",22050,"[[ -2.7403736  -8.337706  -12.232994  ... -14.838504  -12.659855
   -7.7801795]
 [  7.0401216  12.198067   15.442837  ... -10.036807   -1.6311951
    3.7284825]
 [  8.533318   14.232208   18.691198  ...  -1.6488583   6.3643937
    7.211645 ]
 ...
 [-36.037716  -33.741653  -31.533287  ... -29.83924   -24.495543
  -24.932877 ]
 [-40.557976  -38.962967  -35.15122   ... -36.02514   -29.89267
  -27.884068 ]
 [-44.254055  -45.732304  -44.432106  ... -46.737617  -39.489178
  -36.311886 ]]","[[ 0.17735271  2.3395128   1.0162606  ...  0.00582205 -1.0594119
  -0.5009298 ]
 [ 0.58832705  2.072776    0.4920902  ...  0.33607504 -0.90423393
  -0.78406525]
 [ 1.0203559   1.5432006   0.17136753 ...  0.47205564 -1.1185517
  -1.3015212 ]
 ...
 [-0.49158028 -1.2843622   0.52067745 ...  0.29994026 -0.6068708
   0.14969903]
 [ 0.602988   -1.0242529   0.6870247  ...  0.4198772  -0.11474866
   0.35707495]
 [ 0.82071537  0.25641847  0.9365051  ...  0.10232002  0.10210465
   0.11226895]]"
8,22,7z4EbJbnbvWcP9Bg15fpgC,321157,False,52,0.441,0.321,10,-19.455,1,0.0324,0.856,0.8540000000000001,0.23600000000000002,0.594,89.77600000000001,4,https://p.scdn.co/mp3-preview/a06348428b47e18585d625d27874ad688a55b4b3?cid=28588cda247f4f599396da1ad5712d00,"[-0.02039795 -0.03527489 -0.02853777 ... -0.07940885 -0.07637543
 -0.09111694]",22050,"[[ -5.9716077 -10.846824  -22.53599   ... -20.56718   -18.330444
  -12.385802 ]
 [-11.870961  -11.799067  -13.476886  ... -15.917023  -10.29924
   -9.66299  ]
 [ -3.7756815  -6.6933255  -6.96511   ...   3.3930197   3.063921
    5.643238 ]
 ...
 [-39.203934  -43.07451   -49.224724  ... -38.491943  -48.552624
  -45.45202  ]
 [-41.43187   -45.74718   -51.84462   ... -39.67603   -50.08644
  -45.32238  ]
 [-41.76537   -47.748795  -57.96242   ... -49.88201   -57.96242
  -45.513565 ]]","[[-0.7188252   0.12372302  0.8527657  ...  0.700379    1.3931618
  -1.33187   ]
 [-0.5244353   0.63531166  0.51357496 ...  0.20992622  0.44660962
  -1.9546137 ]
 [-0.41684595  0.7984154   0.3112725  ... -0.0645406  -0.57003665
  -1.8820074 ]
 ...
 [ 0.650102    0.06213882  1.110625   ... -1.1376783  -0.5348917
   0.13215299]
 [-0.20847501  1.9848329   0.36138108 ... -1.1209294  -0.04516439
   0.7140956 ]
 [-0.39271334  2.2596319   0.46477154 ... -1.197593    0.9464285
   0.317888  ]]"
9,24,0FKnknau5UBXgN2Q6vVHgC,232377,False,48,0.5589999999999999,0.479,11,-18.152,0,0.0429,0.6779999999999999,0.861,0.215,0.485,99.78200000000001,4,https://p.scdn.co/mp3-preview/44ee6844143d3e3f6c48b76cac923a57b8924b92?cid=28588cda247f4f599396da1ad5712d00,"[-0.01625302 -0.02163481 -0.00663252 ... -0.07306212 -0.06715789
 -0.04156466]",22050,"[[  1.6079519  -5.5812907 -12.015819  ... -21.811922  -11.027513
   -9.720487 ]
 [  7.729823   10.291635   13.950878  ...   0.9065348   4.545634
    2.8258295]
 [  7.3112683  18.930872   26.688435  ...   7.8913407  10.462797
    9.304035 ]
 ...
 [-29.496876  -32.637184  -38.60284   ... -30.919294  -26.550274
  -27.521202 ]
 [-37.482456  -40.028717  -35.400204  ... -50.30243   -47.242546
  -36.952053 ]
 [-40.949997  -44.420464  -46.9178    ... -50.30243   -50.23053
  -42.737804 ]]","[[ 1.5512487  -0.17408428 -0.7450962  ... -0.4305903   0.00755812
  -0.52860075]
 [ 1.8181863   0.2523869  -1.121107   ...  0.3923962   0.03611073
  -0.34405643]
 [ 1.3051946   0.8374881  -1.13327    ...  0.51720977  0.01621794
  -0.44650897]
 ...
 [ 0.60735404  0.5995897  -0.761355   ... -1.724497   -0.63565195
  -1.8370545 ]
 [ 0.4089981   0.03876843 -0.87778413 ... -0.31987813  0.6963248
  -1.162268  ]
 [ 0.4247168  -0.36659852 -0.5684961  ... -0.36272076  0.7700033
  -1.0412056 ]]"
